geoid,over_65,total
12055960200,971,2015
12095017812,971,2823
12107950500,971,2569
17031820700,971,2625
33013032800,971,2038
34021002702,971,2988
34039038202,971,2407
36061015403,971,2594
36063023401,971,2764
41017002002,971,3800
41039001500,971,2040
41071030602,971,2450
42021011100,971,2031
42091203401,971,2995
47125101806,971,2883
48209010812,971,2156
48439113622,971,3173
48453033100,971,2090
53033027701,971,2324
04013614100,970,2687
04015952003,970,1885
12053040701,970,2656
25009218100,970,2212
26099215201,970,2349
26163591700,970,2648
29051020400,970,2836
32003005005,970,2035
42003401100,970,2132
53033000402,970,2664
04027001001,969,1467
06057000801,969,1999
06059032066,969,3262
06059052410,969,1992
06065045606,969,1554
06111000800,969,2754
08059012041,969,2032
08101002801,969,2136
09110460204,969,2526
12021011207,969,1279
12101033010,969,1699
12115002008,969,1660
13115001400,969,2223
17063000700,969,2574
24003740800,969,1708
25017360300,969,2670
26047970800,969,2340
34003032102,969,2225
36055012500,969,2199
39061023001,969,2612
41017000502,969,1893
42019903000,969,2016
47059090400,969,2158
47189030500,969,3073
48309002503,969,2097
51179010304,969,2623
53073000803,969,3197
53073001202,969,1821
54081001001,969,1917
55059002700,969,2574
55133201506,969,2434
06041108100,968,2543
12009065240,968,1222
15001021016,968,1989
17031819100,968,2044
21015070101,968,2215
23005004502,968,2259
24009860404,968,2734
25001012900,968,1885
34035054201,968,2740
36055012301,968,2429
39129020310,968,2079
40027202403,968,2095
41009970300,968,1809
48453002422,968,3725
55073000300,968,2319
72061040304,968,2164
05051010401,967,1889
17031823901,967,1646
17031830004,967,2520
36059416600,967,2440
39025040800,967,2232
42015950900,967,2295
47011010100,967,2112
47071920200,967,2088
04013103209,966,1983
04025000604,966,2145
06069000200,966,2418
06083002808,966,2626
08041007302,966,2487
09180705200,966,1857
12011050206,966,2100
18181958600,966,2468
24025301401,966,3118
24033801305,966,2072
25013813404,966,2386
25017334100,966,2547
27053027602,966,2498
36103111503,966,1789
36103124302,966,1914
39153530101,966,2913
41011000505,966,1877
42091201501,966,1814
42091203104,966,1903
42129801200,966,2455
44003020102,966,2268
54069001800,966,2205
72127010200,966,2205
04013610002,965,1996
10005051314,965,1419
12085000606,965,2669
12099007832,965,1956
13089023425,965,2027
25001011801,965,1289
36081101004,965,2572
39005970700,965,2241
42101035100,965,2181
42107003300,965,2454
45045002611,965,2375
48309002800,965,2090
51790000300,965,2407
51840000202,965,2598
06037403324,964,2138
12057011610,964,2275
12127091029,964,2099
13121007603,964,1870
15009031102,964,1787
25017335200,964,2621
27055020100,964,2520
29167960402,964,2147
36047031401,964,1859
36061026300,964,2810
41071030101,964,2473
42071014401,964,2500
42099030501,964,2351
47089070900,964,1891
48141001109,964,2045
56025000501,964,2874
72009250100,964,2302
06037301601,963,2247
06097152204,963,1890
06101050504,963,2228
12015010302,963,2141
12021010428,963,2527
12083001302,963,2604
12085000100,963,1454
17097860906,963,3866
17111870605,963,2744
25009260402,963,2834
32003005364,963,2755
34003015200,963,2415
34021003500,963,2655
34039038300,963,2540
36119010702,963,2731
42045406903,963,2059
48019000101,963,1969
48029121115,963,2179
48183000300,963,2552
53041970400,963,2519
55029100500,963,1873
55089660303,963,1891
72121960700,963,1736
72125840200,963,2083
06001444100,962,2647
06017031200,962,1979
06073013206,962,2181
11001001600,962,1789
12053040400,962,2010
12071001208,962,1619
24005411303,962,2553
26065004600,962,1915
30063000205,962,3463
33009961500,962,2106
36029013502,962,2641
36059518204,962,1810
39061026002,962,3426
42133021801,962,2104
53067010920,962,2484
53073010701,962,2396
55029100700,962,2416
55089640202,962,2670
04023966000,961,1549
06019005503,961,2782
06037201302,961,1951
06089012302,961,2075
12009071352,961,1665
12099006008,961,1392
12105012126,961,1852
13215010401,961,2735
16055000301,961,2841
17031824004,961,1978
23019009000,961,2955
25009208200,961,2285
25015820900,961,2539
25027709201,961,3065
34013017301,961,1932
34013018700,961,2157
35001000121,961,2495
36005013200,961,2609
36055011712,961,2405
39049007020,961,2748
39119911602,961,2077
41005023500,961,2009
45051051404,961,1816
47065011800,961,2902
48057000100,961,2171
48085030303,961,3482
48251130406,961,2007
51003010401,961,1997
53063012902,961,2661
55133201504,961,2630
02170000300,960,2883
04019004327,960,2330
04019004728,960,2084
06037800335,960,1748
09130680200,960,2466
11001001500,960,2072
23009966300,960,2195
27053026508,960,2081
29067950200,960,2001
29095014206,960,2052
30063001304,960,2689
34007608304,960,2929
36005021002,960,3046
36055011302,960,2279
36111951000,960,1811
41005020303,960,2286
42125752700,960,2165
45065920100,960,1211
47163043401,960,2194
51015071000,960,2397
02122000500,959,2773
04013216851,959,1903
04025001502,959,1939
06013349000,959,2138
06097150205,959,1761
09160310700,959,2101
12053041004,959,2820
12069030406,959,1849
12081001801,959,1385
12103027604,959,1365
12111382120,959,1508
12115002511,959,1430
13089023445,959,1489
25001010700,959,1632
39017011200,959,3202
40017300201,959,2576
44005040104,959,2302
48439114006,959,2514
72079850300,959,1818
04013813000,958,2209
06099000101,958,1958
12071010802,958,1715
12081001108,958,1469
12103025107,958,1897
16011950400,958,2578
16055000502,958,2612
26125143500,958,2557
26125181300,958,2818
31109001301,958,1658
34013009400,958,2522
34013020800,958,2772
36081072100,958,2082
36103112218,958,1941
36117021000,958,2505
38055961001,958,2055
41051010001,958,2622
42091203303,958,1988
45013000700,958,2709
51820003500,958,2626
53053072406,958,2589
01015001000,957,2469
06037573601,957,2390
06037621301,957,2940
12011031206,957,1565
12053040302,957,1857
12103025119,957,2270
17031806202,957,2448
17115002904,957,2305
22051027000,957,2320
29009960500,957,2075
29095014604,957,2613
32001950700,957,2121
37145920601,957,2279
37167930801,957,2438
39035136101,957,2765
39035173104,957,2116
41017001701,957,2487
47037017902,957,2346
53053072407,957,2155
06007001400,956,2384
08005005611,956,2099
12071080204,956,1316
12086000142,956,2147
17031411000,956,2454
23023970400,956,1927
25015821300,956,1887
29183310602,956,2189
29219820104,956,1860
35049001107,956,2515
36119013700,956,1988
40109108802,956,2083
42017100208,956,2630
48029121504,956,2885
48029151600,956,2570
51187020300,956,2769
54039011000,956,2239
54055001500,956,2304
54063950300,956,2063
72077500302,956,2498
04019004624,955,2380
06013332000,955,2816
06037400605,955,2479
06065043267,955,2178
12009071337,955,2804
12071010419,955,2213
12086004701,955,2119
12086009322,955,1703
12099001910,955,1328
13047030702,955,2070
16009950100,955,2018
17201003810,955,2684
18003010707,955,2516
32003003218,955,2064
34021003002,955,2103
35043010713,955,2027
36081157902,955,1268
37021003107,955,1764
41007950500,955,2187
47065010101,955,2508
48039661000,955,2888
55071010200,955,2493
06037701304,954,2686
08041003100,954,1873
09110850200,954,2672
12021010436,954,3031
12069031104,954,1063
12103027206,954,2359
13045910106,954,2107
15009031001,954,2275
25027712101,954,3091
26125198100,954,1705
29209090502,954,1594
36059520100,954,2169
36061002500,954,1920
36081086500,954,2328
39017010800,954,2422
41037960200,954,2193
42011010402,954,2514
42075004000,954,3162
42079211900,954,2744
51011040200,954,2047
55079019700,954,2465
04003001703,953,2120
04012020501,953,1151
06005000303,953,2848
06037700902,953,3173
06067008135,953,2215
09170167301,953,2669
15009031105,953,1753
17199020900,953,2260
25005631200,953,2816
25009221100,953,1819
25017359100,953,2820
34013021300,953,2371
34025812600,953,2371
34035051000,953,2855
36029014208,953,2675
39025040600,953,2689
41043020601,953,1720
42043022501,953,2390
42071011802,953,2734
42129802304,953,2678
45003021300,953,1763
47073050400,953,2493
55079120502,953,2704
72027320300,953,2742
01053970500,952,1959
06037310704,952,2307
09110464102,952,2118
12099006910,952,1311
12105012601,952,2637
13255160500,952,2692
17031824113,952,2374
17043840103,952,2157
25001013400,952,1645
25005613100,952,2748
27137000301,952,2504
36059405400,952,2512
42007605800,952,2560
42133023823,952,1834
45045002405,952,2992
53033027702,952,2099
04013810100,951,2249
04019004428,951,1596
06037920330,951,1703
09120080900,951,1933
10001040700,951,2251
12011020502,951,2898
12069030308,951,1810
12111381702,951,1223
15001021705,951,2504
16049940000,951,1810
17031810501,951,1982
17031829902,951,2672
17089852903,951,2339
24041960201,951,1870
34011030501,951,2590
37099940200,951,2308
39057240500,951,2022
44003022300,951,2176
45079010311,951,2401
47119010201,951,3430
48201431702,951,1271
72149720300,951,1757
04003000301,950,1900
05005950500,950,2146
06067007427,950,2527
09110535101,950,2643
12001002222,950,2820
18081610704,950,3443
23031036002,950,2426
24037876200,950,2264
25021403400,950,2476
26161444000,950,2592
29183311001,950,2316
36005014400,950,2318
36059518900,950,2270
36061001401,950,1761
36061015801,950,2657
37157041502,950,2608
42017103400,950,2198
42071014000,950,2544
47157010220,950,2441
49053270301,950,2505
49057211202,950,2702
04021001408,949,1268
06065043210,949,1663
10001041000,949,2941
12011041300,949,2135
12095016301,949,2705
12099000406,949,1345
12099007814,949,1198
12131950502,949,3140
17145030200,949,2524
22033003913,949,2613
28109950506,949,2113
35049010701,949,1627
35055940102,949,1923
36061017900,949,4174
36103135005,949,1462
39035136103,949,2437
39035177608,949,2783
39061021102,949,2506
39093097202,949,2230
41051006602,949,2746
47029920501,949,2815
48167725800,949,2297
53009001902,949,1446
72011810200,949,2447
04021000315,948,2326
12086004500,948,2098
12111381402,948,2750
13057090908,948,2416
18019050606,948,1814
24031701205,948,2396
25017358400,948,1982
27037060509,948,2645
36005029700,948,1856
42007605500,948,2155
42071011901,948,2510
42101005500,948,2789
48029121111,948,2713
48141004004,948,1808
51089010300,948,2203
54025950600,948,2427
72017590100,948,2556
12017450901,947,1617
12089050102,947,1537
13121010527,947,2720
17119402701,947,3075
19103000100,947,2882
20177003605,947,1855
24047950300,947,1875
25013810414,947,2622
26099226700,947,2162
26099232100,947,2731
26121002800,947,2513
26139021100,947,2110
34019010600,947,2347
34021003301,947,2935
34023004900,947,2445
36061014500,947,3203
36067012400,947,2104
39149971800,947,2370
41005021300,947,2498
41065970800,947,1839
42017104303,947,1870
48171950302,947,2038
72053150200,947,2093
08069001807,946,2522
10005051308,946,1755
12009065022,946,2165
12019030705,946,2339
12101033014,946,1601
12103024302,946,2001
12117022104,946,2689
13097080304,946,2614
17167003802,946,2686
25017335100,946,2645
26055550702,946,1982
27123042101,946,2666
29217950300,946,2604
36005026702,946,2651
36047048200,946,2152
36085020803,946,2539
37141920203,946,2470
39091004600,946,2512
42043022502,946,2472
42091203302,946,2453
48071710202,946,4154
48423001916,946,2459
48439105511,946,2325
53053072105,946,2037
55009021400,946,3325
04013420213,945,1281
06059086803,945,2629
06059110201,945,2465
06065040302,945,2419
12069030305,945,1343
12095014000,945,2699
12107951200,945,2487
15003011201,945,1719
17031801800,945,2498
22015011120,945,1587
29189221626,945,2381
33013044200,945,2689
34003052200,945,2746
36103110803,945,2212
37183053722,945,2509
39153531406,945,2123
39153532302,945,2135
41005021801,945,1960
42003469000,945,2459
42013011002,945,1862
47087960300,945,2067
51001090700,945,2307
01055010402,944,2046
06059042113,944,1768
08069001808,944,2202
12083002402,944,2389
13077170304,944,2494
25001011002,944,1813
25023503102,944,2443
25027750200,944,2875
26115833300,944,2634
27015960400,944,1986
27097780600,944,2564
32031002618,944,2373
36047008500,944,3083
41019050001,944,2354
41039004405,944,1897
41047002304,944,2715
42051260500,944,2407
42101008200,944,3128
47035970302,944,1718
47043060501,944,2816
47045964200,944,2627
48089750300,944,1989
55087012800,944,3080
01069042100,943,3026
02020000202,943,2687
04019004422,943,2630
06059032014,943,1971
06073008504,943,2276
16055001004,943,1899
32003002965,943,1823
35043010601,943,1746
36029007304,943,2613
37055970101,943,1834
40143005809,943,3325
42009960800,943,2284
45045002805,943,2467
48029181100,943,2485
06085504805,942,3190
06099000501,942,2533
08077001504,942,2765
12115001102,942,2450
12127091031,942,1847
18097320301,942,1847
25001012101,942,2418
25021410100,942,2668
26163564504,942,3092
34005701402,942,1259
39017011005,942,2672
41067031514,942,2889
42087960600,942,2194
45051060303,942,1873
47105060503,942,1701
01081041200,941,2213
08001008561,941,2089
12027010403,941,1471
12105011834,941,2603
12127090804,941,2869
17119403531,941,3176
18103952700,941,2668
29189214800,941,2548
36061001002,941,2448
41029001100,941,2098
42085032601,941,2203
42101026700,941,2807
48299970100,941,1312
48491020111,941,1868
55009021302,941,2453
06097152601,940,2539
08101002700,940,2218
09190210900,940,2079
13013180401,940,2397
13291000201,940,1404
15003000200,940,1850
34037372600,940,2226
36005046205,940,1880
36119004200,940,2125
37027030100,940,2489
37027030500,940,2154
37059080200,940,2430
39151714701,940,2544
41051009903,940,2597
42003526101,940,2867
45019004701,940,3050
49011126404,940,2900
51550020811,940,2580
53053072507,940,1595
72005400100,940,2210
04013104000,939,3105
09110840100,939,2589
12023110700,939,2008
12071010421,939,2618
12071050312,939,1763
17031801601,939,1922
17177000900,939,2302
26065005800,939,2496
26163576100,939,2694
27097780300,939,2492
27123041601,939,2627
29183311203,939,2480
32003002957,939,1262
35049010304,939,1864
36055013203,939,2571
36089492700,939,2405
37111970700,939,2012
37113970302,939,2158
37159051700,939,3185
39049007193,939,2401
48355002200,939,1971
53041970200,939,1628
72031050600,939,2066
05119004219,938,2109
06001426100,938,2093
06037670701,938,2078
06065043506,938,2533
06067004015,938,1902
06067008206,938,2389
06079010202,938,1992
12021010701,938,1996
12069030806,938,1817
12086000123,938,1916
18011810500,938,3008
23005002200,938,2138
35043010705,938,2197
36055015200,938,2754
36061014802,938,3234
36103159413,938,1849
37127010200,938,2095
39113110201,938,2108
42049010202,938,2411
44005041400,938,1578
48167720400,938,3064
48201431600,938,1756
48373210500,938,2030
50021963300,938,2488
53077000700,938,2816
55125950700,938,1889
04025000617,937,1550
05089960100,937,1992
06085507500,937,2120
12011043002,937,2253
12085001301,937,2147
12115000801,937,1089
12127080300,937,1755
17095000300,937,2104
26075006804,937,2471
32003001711,937,1918
36103158306,937,1929
39165032205,937,3358
45051051405,937,2039
48029180202,937,2166
53033011300,937,2811
55009021200,937,2246
55039041300,937,2701
01043964100,936,2594
06039000102,936,1830
06065044918,936,1223
06071010021,936,2617
06073016901,936,2377
06099000906,936,2780
12081002025,936,2358
17031801605,936,2120
18019050604,936,2753
24005401503,936,2696
24510110200,936,4268
26125131300,936,1919
29099701401,936,1844
29099701404,936,2478
29189215005,936,2617
34023008403,936,2708
36059303700,936,2742
36063022602,936,2463
41005023202,936,2962
42017106401,936,3015
48201541302,936,2015
48209010401,936,2149
51087200416,936,2442
53009001901,936,1368
54039011800,936,1734
06037577605,935,2050
06041120002,935,2083
08035013909,935,2486
12011050205,935,1400
12015030101,935,1577
12099006912,935,2225
21015070305,935,3148
26111291000,935,2685
29037061300,935,3022
30093000600,935,2373
36059415802,935,2182
39041011432,935,2807
42017101810,935,2342
42095016500,935,2077
48491020503,935,2343
51520020400,935,2341
72103170100,935,1566
72127005500,935,1805
12071010306,934,2362
12115001602,934,2042
19013002000,934,2386
21145031100,934,2248
23003951700,934,2028
25023525104,934,2355
36001014202,934,2633
39093080701,934,2163
41045970200,934,1792
47031971002,934,2302
47149041302,934,2108
53005011100,934,2816
72047530600,934,1817
72057270500,934,1756
04013610500,933,3137
04021000313,933,1948
12023110500,933,3147
12061050707,933,1792
12071050319,933,1175
12105015600,933,1362
12115001405,933,1979
15001021003,933,2801
19011960300,933,2262
23031028003,933,2181
25023545300,933,2088
29077004700,933,2276
39061020601,933,2443
39061022102,933,2659
41003010900,933,2549
46047964200,933,2144
46135966200,933,2515
47149040807,933,2716
53067012730,933,2084
55075960700,933,1606
04019004031,932,2134
04019004330,932,1179
06037137000,932,1734
06073008345,932,1950
06095253402,932,3186
09140361200,932,2069
12061050702,932,1771
12071001921,932,1515
15009030903,932,1826
17031817900,932,2338
17099963000,932,2085
18143967000,932,2583
26147629000,932,1451
36059410900,932,1918
